评论,id
好，脸容易过敏，很舒服，环境好。脸不痒了，挺好的，推荐,1005938624
很好，环境好。手法好，态度好。很专业，地方也挺好找的，价格也合适，推荐,1005938624
医院环境很好，服务很细心，做完光子嫩肤效果很明显，白了很多，打算长期做，体验很好,157868399
刘医生很专业，感觉很不错，下次还是会找她,0
体验前变美诉求鼻子有点塌，想改善下，但要自然，不能太挺太尖，怕假。项目体验过程面诊的时高静医生听了我的想法，给我拿尺子比量了我想要的高度和翘度，很贴心体验后效果全过程下来，没有什么不适，护士全程陪同，让人很放心，很舒服医生服务医生很专业，服务热情周到，很贴心,2987622730
体验前变美诉求特别喜欢那种深邃的眼神，决定做一个立体一点的眼睛项目体验过程医生根据我的脸型，选择了切开双眼皮美眼的方案，这个手术，不痛体验后效果医生很温柔，听说这个项目可以让眼睛更明亮呢恢复期感受这个项目呢，双眼皮的宽度很自然，是眼睑变薄呈现妩媚的效果，睫毛还自然上翘呢,2995347768
第一次过来，各方面服务到位，从顾问到护肤过程中特别满意。下次还能过来做其他项目,572928017
刘蕾医生很温柔，非常喜欢她，每次过次都是找她，,2812123591
我是下面部颌缘不清晰，因为上了年纪，还有点下垂。这家环境还可以，周末过来咨询了侯医生，侯医生是很亲切，给了我很好的方案，专业的分析让我对这个项目有了更深的了解。术中是有点痛的，要看个人忍耐能力。埋线提升做完有点肿胀，医生说两周左右就可以恢复正常的形态了，让我不要过于担心。恢复完效果就出来了，脸更紧致了，下颌线也更明显了，顿时年轻了好几岁，医院还安排了术后回访关心我的情况。总的来说，这次体验是值得的。,3263392634
第一次来，服务挺热情的，感觉不错，后续效果不错会继续考虑,0
已经不是第一次来了，美容师小姐姐服务态度好服务周全，服务过程体验感好，下次有机会还来。,892440399
体验前变美诉求清洁皮肤，缩小毛孔项目体验过程小姐姐服务很周到，体验感好,892440399
服务很好，安排妥当不用怎么等,2930331693
是这里的老顾客，效果很好,5128231
体验前变美诉求最近熬夜太猛了，皮肤很暗沉，毛孔也变大了，一到周末就想做点项目项目体验过程刚好玩手机的时候刷到了富华，套餐都很划算，也是我所需要改善的，就预约了。果然不错环境很好，设备也很先进。接待，皮肤科的小姐姐都很温柔礼貌体验后效果光子嫩肤作为入门级的皮肤管理项目，在机构可靠的前提下，每个月去做一次还是很不错滴它很基础，接受程度高，但功效全面，属于广撒网，皮肤暗沉，痘痘痘印这些都会有改善，会比日常护肤见效明显些整个过程也很快，就是记得做完以后要特别注意保湿和防晒哦如果在这个方面你还是没尝试过的小白，那这个项目可以作为尝鲜款，帮你打开新世界的大门单靠日常护肤已经不太够了，皮肤管理搞起来,491899456
环境挺好的，服务态度也很好，总体感觉还不错,74940348
地理位置挺好的，交通也很便利，向西村D1口走上来就能看到了，他家是挺有名气的，整形医院，医生都是经验丰富的资深医美医生，服务态度也挺好，很热情，礼貌。做的双眼皮，技术挺好的，做完以后挺自然的，下的订单里面包含了去皮去脂，我的眼睛有点肿泡眼，做完效果很好，眼睛大了几倍，而且往上提拉变得更加年轻了。消费不高，没有额外收费，这点挺好，做个双眼皮也就几千块，相对性价比还是挺不错的，总体感觉挺满意，以后会推荐给其他人的。,3160238122
环境很好看起来挺专业的小姐姐很温柔很细心比我想象中的要好,0
护士姐姐超级温柔爱了爱了下次还来,2362368931
值得推荐靠谱药是当面配置正规,269037696
一次又一次的过来，每一次过来都是惊喜我觉得微调真的跟医生审美很重要，非常满意,275449757
过来体验瘦脸，注射过程还比较快，不用排很久队，医生很专业，注意事项也讲得很详细，期待效果,127804722
非常好，态度也很好，下次会再来的，真心赞,253908700
刘医生很专业，很有耐心，工作人员服务态度都很好。,40273279
"我就在楼上上班，一个电话下来就可以治疗，太棒了,哈哈哈又不耽误时间，刮完毛发小腿立马白白净净，小姐姐一边和我聊天一边操作，一会就做完了。一点也不痛，冰冰凉凉的，值得推荐，哈哈哈哈哈哈哈",2481273187
非常完美，前台服务很好，注意事项都说的非常详细,0
医生手法温柔很专业，第一次来感觉还行，期待,0
项目体验过程打的很仔细，挺好的,3102040251
医院很大环境很好帮做项目的小姐姐人很好细心观察顾客皮肤分析很到位这里也没有什么推销，推荐喔,292266791
今天过来打个瘦脸周一过来人不多不用等很久刘蕾医生很专业细心也会给建议打的时候也不痛护士还会细心的交代注意事项还可以当面开药配药,284682709
今天来富华打玻尿酸打出来效果很满意刘蕾医生很专业还建议打瘦脸听了医生的建议当下就买了个瘦脸期待效果,284682709
预约好，下班过来做的，周末人有点多，工作人员安排的流程规范顺利很专业，过程有点痛不过很快就完成了，做完感觉皮肤光感提亮了一个度，护士姐姐很贴心提醒做好防晒补水,199928738
医院环境很好，服务棒棒哒，医生也很贴心，技术好，每次做项目都来，经济实惠，,839223946
一进来就感受到小姐姐们的热情很开心，环境也不错做了光子嫩肤的项目，做完了皮肤亮亮的,447028002
环境很不错，工作人员的服务态度也很好，很有耐心。性价比还是挺高的，下次还会再来的。,419933464
真的非常的高大上，而且主要是里面的工作人员非常热情，弄完项目以后觉得皮肤亮亮的，很OK的^^,175567057
随着年纪慢慢变大，脸上的胶原蛋白流失。体验前变美诉求感觉自己越来越不好看了，也不自信了，同事最近的皮肤状态还不错，一问原来是做了玻尿酸，我也要做，问了地址就来了项目体验过程医生挺专业的，态度也很好，给我介绍了乔雅登，我感觉还不错，做完以后效果挺明显的，满意,2929608751
环境不错，服务态度好，小姐姐很温柔，体验感不错。,321588624
感觉非常好物超所值医生很温柔不疼很专业,329529202
一进来就体会到很不错服务，服务态度也很不错，进来体验也很不错，价格很实惠，很完美的体验,175100047
服务小姐姐态度很好医院环境也挺不错的洗牙效果很好朋友推荐的非常好,134422906
宝们，值得推荐,258064060
好好，值得推荐,258064060
做的胶原微针很不错，小姐姐很好，但是建议提前预约就不用等很久,40916254
第一次过来注射除皱，注射时有点疼，可以接受。环境不错，服务挺好的。推荐。,2907920594
环境不错挺好的，服务态度也不错，很喜欢。,3196509027
体验前变美诉求脱腋下和小腿毛毛体验后效果今天做第二次了，明显感觉少了很多.效果非常好项目体验过程服务各方面都挺满意的，好评,105742880
很愉快的一次体验看到有优惠来体验了一次光子，效果很好很喜欢医生护士们也都很好人很耐心.,0
医生态度很专业，医院环境也很好，真的很不错,329676633
体验前变美诉求脱上唇毛毛项目体验过程先在美团上买了一个体验的，然后跟医院约了治疗时间，到医院后现在一楼核销，然后来三楼做治疗上来的时候有助理带上来，服务挺好的，带我上来后助理就下去了，三楼有三台电脑登记，好像有一台是专门登记脱毛的效率还挺高的，登记完了过后让我在等候的大厅坐一下，没过一会儿就排到我了。叫我的是治疗医生，在登记处问了我一些基本信息，核对了一下治疗项目和部位，然后就带我去治疗室了，带我进去过后就让我躺床上，刀片还是当着我面拆的好细心。刮完毛毛就准备开始做治疗了，先会在我在唇上涂一层冰冰凉凉的东西，然后就开始用一个治疗手枪直接在我有毛毛的地方滴滴的打.前面两三次遍基本没有感觉，就感觉冰冰的，然后后面就有一点热热的，最后快结束的时候有一点点刺痛感，还没到我不能接受就已经结束了非常奈斯之前我还一直以为会很痛很痛，所以一直都不敢来脱，今天今天脱了一次，原来这么轻松就搞定了，早知道就早点来。治疗完过后，医生会用纸巾帮我擦干净，然后擦完过后还会给我一些纸巾让我自己在擦一下更放心，感觉每个细节都非常细心,2775954670
体验前变美诉求皮肤比较干，缺水，想给皮肤补补水项目体验过程很舒适，冰冰凉凉的很舒服，做完还给敷面膜，超级nice体验后效果皮肤水水嫩嫩的，摸着很光滑细腻恢复期感受期待皮肤也来越好,42691431
我觉得体验很棒，洗牙的小姐姐很温柔，也会很详细的讲注意事项类的东西。,650733741
医院很不错环境干净整洁来过很多次了地理位置很好找服务也挺好的,1497557087
来到富华医院这里的环境真的是好的没说设备什么都特别齐全护士姐姐的服务也特别好之前去到其他美容院其他美容顾问就一直给你推销其他项目而这里护士姐姐真的是十分细心耐心的帮你做护理真的强烈推荐,334351257
前台热情积极，按预约时间到的，马上就打上了，基本无等待，很准时，服务态度好，办事效率高。打针前护士姐姐大方验药，主动提醒验药细节，药品保真，可以说性价比非常高了。医生手法很温柔，审美水平高，治疗态度很好不敷衍。非常推荐。,117806525
刚到医院大家的服务都很好我很喜欢也不会很疼环境干净整洁期待效果下次再过来,866203840
项目体验过程来了很多次真的很不错定期做光子已经是生活一部分日常做医美还蛮省护肤品的钱的，基本都在富华完成没有推销工作人员都很耐心还会定期电话提醒已经介绍好几个朋友过来了并且买了一年脱毛疗程做了两次把我二十几年的烦恼都解决了,0
朋友介绍来的，性价比高，医生也很温柔，会询问感受，进而调整强度，速度很快，没有太大的感觉，一下子就好了，都没有自己脱那么难受。,50860132
我感觉这里的服务态度真的很好，侯院长也很专业，人也很好，这里小姐姐也很有亲和力,2293676968
服务态度非常好，而且很专业，侯院长人好好，而且医院的小姐姐们也都很有亲和力，赞,2293676968
环境很好，工作人员服务很好很热心，强力推荐,160967230
今天过来打个鱼尾除邹没有敷麻药打的时候也不痛刘蕾医生很温柔给了很多专业的建议护士也细心的交代术后事项期待效果强烈推荐,365974910
环境特别好，前台的工作人员服务也不错，强烈推荐,251230554
环境很高大上，服务超级好，爱美的妹妹们最值得来哦,184122114
第三次来富华医院做微针了，前面两次觉的还不错，明显感觉毛孔有收小，然后皮肤也变亮了，这次来刚好是周末，外面坐满了人，建议要来的宝宝们提前预约，今天来就是等的时间久了些，其它都非常好好评,2845556766
出地铁口就是医院接待都特别热情位置好找不用排队基本值得推荐,83984607
环境好，宽敞干净。洁牙过程中讲究细节，也说了很多不知道的支持，很专业热情。,0
第一次来这边体验水光针，感觉很不错医生很暖心，护士小姐姐更是热情周到，满意,0
第一次来，医院还比较大，医师手法很熟练，环境很好，接待的前台小姐姐很细心询问基本情况，服务可,856880727
医院比较大，也比较好找，整个过程体验还可以，全程会消毒，值得推荐，有需要的可以来体验,856880727
环境很好，服务很热情，效果很赞价格实惠性价比很高,2938871684
刘蕾医生很温柔，技术很好，推荐这家医院,340364212
第一次做光子嫩肤，过程挺好的期待一下效果吧,305820141
项目效果以及服务态度都很好，达到了预期效果。,2600688976
交通很方便，出地铁口就是，环境挺好，从一楼到三楼工作人员服务都挺好的，给我做治疗的小姐姐挺温柔的，期待效果,892018847
全程有专人引领，流程挺顺畅的，从前台接待到做完治疗全程都是一人，不会转来转去最后都不知道找谁，后面听治疗医生说，脱毛是有专门的部门，前台登记的也是有专门的电脑，有时候治疗师也会在前台帮忙登记，很团结，难怪每个人都很热情，主要每次治疗可以通过微信与脱毛中心预约不用专门打电话，还是挺方便的,92015038
一开始体验了一下上唇感觉还不错，也不怎么疼，马上又加了一个腋下的，今天帮我治疗的是脱毛中心的主管袁主管，治疗的时候会怕我疼然后会跟我聊天转移注意力，做完后跟我交代注意事项，告知下次来复诊的时间，并提供了一个可以微信直接预约的微信号体验棒棒的,92015038
服务很好，推荐,270143818
项目体验过程今天第一次打瘦脸找的是刘英主任注射打的时候很温柔很专业护士还很细心的交代了注意事项让我们一起期待效果吧,87794675
我是老顾客，今天又来买了腋下上唇，效果方面肯定是很奈斯，所以才会继续选择富华，主要价格还不贵，要来亲们记得提前预约，感觉我每次来都是爆满，好多人应该是没有预约我来到时候就看见在等，走的时候还是那些人在等，好像提醒她们预约了再过来哈哈哈哈,1099652074
之前做的是前臂脱毛，做了四次已经不怎么长了，今天过来做腋下和上唇，医院环境还不错，也没有过分的推销，特别是脱毛这边然人感觉很舒服，每次来都有一种亲切感，来到三楼有一台专门登记脱毛的电脑，我每次都有预约，安排非常快，治疗医生每次都会不厌其烦的跟我强调注意事项，感觉还是蛮负责的，袁主管说怕我们交代了注意事项又容易忘记就让我加脱毛中心的微信，然后又会给我发一遍注意事项和提醒我下次的复诊时间，感觉特别特别细心必须好评,1099652074
看到有优惠就提前买好了，之前打过玻尿酸，然后还有做过脱毛，体验都非常好，每个环节都照顾的很到位，没有隐形消费，也没有根据消费区别对待，想来的宝宝的可以放心来了,1099652074
朋友介绍过来的，第一次来体验一下腋下的效果，工作人员都挺热情的，治疗后每次都会细心的跟我交代注意事项，然后还会加微信告知下次复诊时间，微信是脱毛中心袁主管，整体体验挺好的，下次还会推荐朋友过来,94816525
治疗效果老好了强烈推荐学生党18岁以上哦我们治疗的是袁医师和我们讲解治疗的知识。先来用公众号挂号然后去前台就可以了。进去之后要先把上衣脱掉，然后躺在床上。先把你的mao刮掉然后涂上一层芦荟凝胶的东西然后用机器。开始的时候感觉凉凉的到后面就开始感觉有点热。忍一下就好了。如果你感觉到不能忍受的话就可以和他说但是治疗越久效果会越好的总体感觉非常滴不错,2429150167
服务态度很好热情工作认真值得推荐赞,94816525
上个月底体验了一下小腿的脱毛，觉得效果还不错，今天又过来体验一下腋下的效果，医院还挺大的，这边脱毛是单独的一个部门，还挺规范的，今天没有预约没有等很久，治疗后每次都会细心的跟我交代注意事项，好评,94816525
第二次来这里了，医院很大，一共好多层，感觉很高大上，服务很好，医生技术很满意环境也不错，今天做的是光子嫩肤，全程小姐姐细心，一直和我聊天缓解紧张气氛，棒棒哒,131732387
打完真的感觉白了环境也非常好，操作医生很热情，术前术后的注意事项说的很清楚,653815165
除了做光子，还做过微针，养皮肤是一个长久的过程，要坚持才行呀加油加油,0
之前来体验了一个腋下脱毛，感觉效果不错今天又买了一个小腿脱毛，环境挺好的，治疗室每次来都很干净，所有的东西都是一次性的，治疗师和前台都很热情，偶尔会给我一些建议不会过度的叫我办卡，想脱毛毛的姐妹们可以放心来哦推荐,257395968
刷酸前有给我拍照，说后期可以做对比。刷酸过程中皮肤刺痛痒，但是小姐姐服务很周到，为了让我好受一点还给我扇风，一直鼓励我让我再坚持一下还给到一些居家保养上的小建议。专业服务意识强。,902263417
医院环境很不错，小姐姐也很温柔，也谢谢袁医生效果也很不错哟,0
打了一针菲洛嘉加补水水光针，菲洛嘉是主任手打的，感觉很专业，期待效果。,150932991
项目体验过程整体很满意，过程很快，打针过程一分钟不到，医生也很温柔，没有推销项目，前台小姐姐态度很好，期待恢复效果,850880784
医院很大，环境也很好，果然大的医院体验就是不一样，工作人员超级温柔，期待下次再来,1085489615
服务超好，周边环境也很好，交通便利，医院也好大，来了之后先分诊报治疗项目，之后会安排护士小姐姐带去面诊，之后安排治疗，小姐姐和医生都超级温柔，服务超级nice，期待治疗后的效果，强烈安利给大家哦,1085489615
富华医疗美容医院的环境不错，里面很整洁，还有茶水间给顾客喝水。服务不错，哪怕过来的时候没有提前预约也不用排队等很久，但是最好还是提前预约就可以避免排队啦。推荐这里的脱毛技术，特别棒第一次做的时候有点疼，后面做多几次就不怎么疼了，脱了几次之后毛发明显变少，期待后面的效果,0
这真的是我目前最最最满意的医美机构，非常开心的一次项目体验，从美团上毫不犹豫选择富华医美，老品牌值得信赖，这次做的是光子嫩肤项目，提前一天预约，到了以后登记信息到治疗过程都非常方便，等候时间也非常短，从前台小姐姐到项目顾问到护士小姐姐，每一位都好温柔好热情，服务也很周到，治疗过程一直有问我有没有不舒服，做完护士小姐姐还提醒有面膜送，完全没有评论里的踩雷糟点，强烈推荐，以后一定还会继续来做项目的,0
护士姐姐很细心，说话也超温柔,2532508136
医生姐姐很细心哦，说话也超温柔,2532508136
我今天是第一次过来，前台接待服务很好，小姐姐很热情，环境很好，很干净整洁，期待效果，第一次感觉很不错啊,248848676
环境不错，医护人员服务态度也好，刘英医师还会根据你的需要给你建议。,173175384
环境很舒服，服务态度也很好，整个过程体验还是很轻松的,2636504908
项目体验过程今天过来体验医学清痘感觉很不错推荐推荐项目体验过程护士小姐姐都很专业体验感很好,44526390
环境好，医师，美容师也比较亲和温柔，做完效果也挺明显的，强烈推荐,1425202639
很喜欢他们对待客户的态度，很专业，值得信赖,194798623
性价比超高，美容师温柔体贴，操作过程也很细心，比较好的一家店,1425202639
地理位置优越小姐姐很耐心认真清洁力强补水效果好面膜敷完皮肤滑滑嫩嫩的价格优惠,0
很温柔呀,1197652731
,149598757
服务态度热情感觉很专业的样子以后会再来的会推荐给朋友,2547485759
环境好医师认真负责体验特别好第二次来了付敏慧医师温柔细心嘿嘿下次来做水杨酸,117203976
在美团看到有活动就过来试试，体验感不错，第一次打，感觉不疼，挺好的打完后多注意补水防晒就可以了,872905221
,162986534
老顾客了，很幸运排到刘英主任注射，注射过程很快，也不疼，值得推荐。,162986534
小姐姐很细心，医生技术棒棒哒，推荐大家来，,122651585
刚到医院环境特别的好干净卫生也没有排队特别久他们都很快的安排我但是打针可没有敷衍哦哈哈这次的效果特别的期待等四个月过来再打第二次疗程要走起,127596813
环境很好。医生手法很专业也很细心,2895904072
之前是痘痘很多，来做了好几次微针了，皮肤越来越好了，很不错,804114495
环境很好，第一打微针心里还是很慌，小姐姐人特别好，痛感也可以接受,271289277
快，不用排队太久，刘医生审美没毛病，杠杠的，张护士也耐心听我废话，给力,108668257
小姐姐服务周到，环境舒适，刘英刘主任注射，亲切感强，价格亲民，期待瘦脸针后续完美效果,0
第一次来环境很不错步骤也有详细和我们说明体验后效果一开始觉得会很痛但是还好期待效果哦,638411228
第一次做微针，有点小紧张怕痛，整个过程下来还可以，疼痛在接受范围内帮做微针的小姐姐很温柔，做的时候会时不时询问疼不疼.,131677891
挺不错的，推荐这家喔，下次还会来,1923239099
第一次过来体验，感觉挺好的，小姐姐们的服务态度很棒。,1923239099
下巴一直影响到我整体形象偶然的机会刷到美团看到这家性价比高就来咨询下这家是用乔雅登玻尿酸这点是让我心动的而且性价比高约好时间就来了工作人员都很善良热情有求必应的服务很好前期医生对我面部进行面诊指出我的缺陷以及调整的方案听完后让我蠢蠢欲动就想着搏一搏过程很顺利本来很害怕的医生一直安抚我情绪哈哈哈医生也会告诉我术后注意事项我售后服务还是很到位的,129861322
已经不是第一次做了，这次看到活动又赶紧买了，疫情期间过来预约做都很好，医生护士每天做核酸，让顾客感觉很安全，无论是体验感还是服务都是一级棒,36881063
第一次过来地理位置很好出地铁就是的微针也是第一次做有点疼哈哈环境很好工作人员服务很好特别细心推荐,866203840
医院很大，医生操作很细心，换了几个模式给我打，打算长期做这个项目,0
物品一次性的很放心，环境很好，第一次过来做脱毛也不会觉得痛，做脱毛的工作人员也非常好推荐哦,745146121
环境好大，假期来的人较多，服务态度很好，团购价格很实惠，下次做其他项目。,25328540
体验不错，独立的房间操作，操作的小姐姐很温柔，医院蛮大的，流程清晰，挺好,0
好朋友介绍我们来富华的，这里很大。刚来带我们去登记，卸妆洗脸，小姐姐很细心，看到很多人来做项目的，忙中有序，也不用等很久就安排我们去敷麻，操作手法很专业，整个项目下来都挺好的。,159747635
服务好，小姐姐好nice，喜欢喜欢，强烈推荐,1501027010
预约好了，不用等很久。过程没什么感觉结束了，再加个小腿吧，脱完干干净净的,277228239
我主要是清理额头跟鼻子的黑头跟白头，后续上妆不卡壳更服帖。脸部更干净避免自己手闲常扣脸。护士手法流畅专业快速,0
护士服务好，在做项目前有告知拆封及项目的体验感提前预知和后期项目修复及注意事项。每个环节都很专业贴心,0
环境好，服务态度好，没有任何不适应，很赞,1085489615
医院环境不错，服务态度好，有机会下次再来,919226609
一定要做个回头率高的美女。对比了几家美容医院，我选择了富华。门店比较大，干净整洁，设备齐全。面诊的时候，医生详细询问我的意见需求，再针对我的问题做了详细的解释，并提供了许多案例我参考。加上最近618有优惠活动，医生建议我可以考虑成熟，选择适合我自己的项目。,2828306407
以前没有想过找医美，面诊医生好专业，也好耐心，会详细跟我介绍方案，解释为什么这么设计方案，这方案的优势特点。从坪山过来，不为什么，就冲着段医生的医术。第一次做，有点紧张，医生上了局麻，双眼皮之后颜值高了，形状宽度好很多，效果非常不错，医生的技术真的好好。,2171027
真的蛮不喜欢现在的单眼皮，感觉人都有点没精神，看着别人拥有双眼皮，自己也是心痒痒的，虽然通过微整可以做到，但也是要找到靠谱的医院才行，富华这家就觉得还可以，整体医疗技术先进，做过给我的印象很好，效果满分,3243162726
年纪慢慢大起来，对面部轮廓越来越变得在意起来上段时间照镜子化妆，认真看了下，惨了，太阳穴开始没有以前的饱满了，感觉凹陷太难看了吧咨询了一下富华的医生，可以做玻尿酸填充，开始我还有点害怕，但是经过医生的解说，整个过程也是很安全的。我就预约了做项目。现在好看多了轮廓,14366163
才30出头，面部眼角呀额头周边有点小皱纹，其实在其他人眼里是不太明显的，但是自己就是非常在意早前放假逛街经过，在富华了解下对应抗皱的治疗方式。埋线提升是通过线材的牵拉力，达到提升紧致的抗衰效果呢然后这周就约了做项目。挺好的，现在我能看着镜子里没有皱纹的自己了。,1830826940
最近皮肤较干，所以决定体验一下水光针，小姐姐很是温柔细心给我涂了表皮麻，半小时后开始注射，开始还担心会痛，实际这担心都是多余的，一点都不痛。注射完之后敷一片医用面膜，整个过程没有不适，期待效果哈哈，有效果会定期做水光,58058376
昨天第一次来体验腋下脱毛，感觉很棒，所以今天又来小腿脱毛，反正过来也方便。首先来到一楼，有专门登记脱毛的电脑，前台接待人员很热情，我给了治疗单后很快就帮我安排好了，治疗医生见到我先跟我核对治疗部位还有一些信息然后签了一些字，治疗前刀片都是当着我面拆的一次性刀片，治疗的时候医生也挺温柔的，做完后会跟我交代注意事项，然后最方便的是她们有专门预约的微信，加了微信后立刻就会给我发一个下次的复诊时间和注意事项。整体挺满意的,0
跟无针水光一起买的，做完清洁在补水感觉很好哦，服务态度也特别好，从一楼到三楼，工作人员都特别负责，给我操作的小姐姐也特别细心，感觉特别好,0
第一次来这家医院，服务环境都挺不错的，价格还比较优惠，一直都有工作人员带着，做治疗的小姐姐很耐心，很自信。感觉挺好的，下次还会过来。,0
皮膚科醫生細心呵護冰点脱毛毛棒棒的,146760267
这次打的超给力，还做了皮肤检测，医生田甜给我打的很认真，打完冰敷了会，服务什么的都很好，这是第二次开打光子了，皮肤真的有变嫩白很多,544965293
效果非常好,592724746
"第一来感觉很好,服务好,来做微针朋友一直做感觉挺好，介绍我来。下次来。",0
第一次来这里，服务态度好好，下次继续还来，不会给一直推销的哟，值得推荐,136798424
第一次来是朋友推荐来的，医院很大环境很好，小姐姐们很热情，为我操作的小姐姐会告诉我仪器消毒了这点很好，操作中细心一直安慰我，帮我打了三个模式每个模式都和我讲作用，以后经常来,64327971
性价比很高来做过好几次了全脸打了四次帮我打的护士小姐姐好温柔而且很细心以后做光子认定他们家了,0
来这里很多次了，价格挺优惠的，环境也挺好的，没有多余推销，工作人员服务态度也特别好，特别细心。值得推荐,1014107323
经常来这家医院的，环境很好，工作人员服务也很好，特别细心。今天是主任发的菲洛佳，主任很细心很仔细，女人还是要美美哒，期待效果,86312321
医生很专业，服务很到位，水光针效果很明显，值得推荐,0
医院很大，很整洁顾问小姐姐沟通较好，不会推销产品，服务热情做光子的小姐姐很认真每次都和你说一下，虽然是团购的但是换了三个模式，很细心当下做完感觉皮肤亮了一点还要连续做才有效果准备做三次一个疗程,256498303
自己脸上痘痘特别的烦恼，经过同事的推荐，选择了这家店，离我们挺近的，交通挺方便的，环境也非常的不错，有专业的医师进行指导，给我准备了一套方案，设备都是全新的，祛痘效果达到了我的理想，非常值得推荐，体验感很棒,2542838364
做了一个疗程了，效果很明显打算长期做王者嫩肤这个项目强烈推荐,1005362565
来富华好几次，这次做微针想要毛孔小一点提亮一下肤色，帮我做的小姐姐好温柔也很细心，各种做完后的注意事项都会和我说，很期待做完恢复后的效果,359964226
一直很想吸脂，趁着最近有空休息，在美团上找到这家医院提前预了一下过去，前台热情招待。很快安排医生跟我沟通了一下需求，然后就确定了手术时间。真的让我感觉到这边的服务做得很到位。工作人员到医师都是很细心负责。最让我满意的还是手术效果比预想中的好。伤口很隐秘，这次做完没有很痛苦，谢谢杨柳清医师。还在肿着，不过效果已经出来了，幸亏没有选错，医生很负责，总体感觉很不错。,2240241587
真的强烈推荐，首先服务真的很好，就不会让你觉得很烦之类的，其次，不会给你推销，就是那些护士姐姐就会给你做你要做的项目，感觉很好，其实刚开始来的时候我们就很怕感知不好，但是集美们真的很推荐真的，反正我们体验感很好这是我们的初次体验，准备下次再来做别的项目像我们一样的小白可以考虑入手一下,910049922
一直想让身材更好一点，尤其是现在夏天季节快到，更想让胸部更加美观。观望咨询了许多医院，后来了解到富华美容医院的风评很高，医师有多年的经验。觉得很好，到而且到了富华医院后，环境还有医疗设备都是比较高端齐全，跟医师沟通了解后，觉得专业又靠谱，可以放心在这边做了。,0
真的很专业啊，这里要赞一下富华的帅气洗牙医生和做事干净利落的护士MM。其它医院洗牙都是一个护士，富华是一医生护士，洗牙的过程蛮细致的，要结束的时候边洗牙边和你说洗牙的休息事项，还和你说你牙齿现在是啥情况，以后要怎么刷牙这些，很负责也很细致。重要的是洗完牙以后，感觉很清爽。。。。赞赞赞,1433542981
就在地铁站附近交通便利，环境非常干净整洁。我经常喝茶和咖啡，牙齿比较黄，医生建议我用冷光美白并且和我说了很多专业的术语，虽然听不懂但是最后效果真的是好棒的说，就是做完感觉牙齿稍微有点酸，医生说都是正常现象，近期就不要咖啡吃有色的食物饮品就可以，整体感觉医生很专业，解答全面设备先进，无额外费用，体验感超棒的这家店,181980776
一直对自己的大腿不满意，腿上的肥肉实在是太多了，穿不了裙子也就算了，穿啥都丑。看着现在的医疗技术挺发达的，经过朋友推荐最终还是决定过来，锡纸刚开始还挺紧张的，不过过程也没有很长的时间，整个做完的效果挺满意的，目前腿比以前瘦了一大圈。,2955703395
面诊沟通过来会帮忙排号，会根据皮肤状况建议要做的项目医生服务小姐姐服务很好，都很温柔很耐心体验过程很棒，医生会关注体验的舒适度，有什么都可以咨询，医生也很耐心解答体验效果今天是第一次体验，期待效果,0
我自己本身就是双眼皮，但是上眼皮肌无力，每天早上起来眼皮一层两层三层都是随机的，很烦，还是大小眼，所以心一狠，把他做了好了。找了个朋友来陪我一起面诊了，医生很细心的跟我沟通我想要的效果，做出来非常满意，快乐,101847613
手腋下想脱毛，哈哈，因为朋友去脱过，效果还是不错的，关键价格也实惠，想着就几块钱就去了，这个价格这个效果真的很值得了，拖的很干净的，医院环境也挺好的，医资团队很雄厚，值得信赖。哈哈。,289431078
想去做一下脱毛，好穿裙子。搜索一下，冰点脱毛效果比较好，看到这家医疗美容医院都说没有疼痛感，而且脱毛效果都说满意，咨询了一下客服医师的档期，预约了时间，直接就过来了，位置特别好找，就在地铁口旁边，服务接待特别热情。小姐姐安排的医师特别专业。,2849378652
这里做鼻方面高医生特别好，进来后环境也是比较满意的。交通便利，各方面很正规，服务一流。我这次面诊沟通很顺利。感觉非常靠谱，下了决心过来做，虽然很小的手术，但是还是很认真接待我的。目前在恢复期，没有不适感。,1090245
今天过来打小v脸，是朋友介绍过来的，推荐了隋医生来给我注射，隋医生手法还是挺温柔的，可以接受的痛感，会验证药品，环境服务都不错，这边交通很便捷，离地铁口很近，过来特别方便，今天人还好，敷了一会麻药就进去打了，没有等，推荐过来,0
小姐姐很好，环境很好，一见就钟情，啊哈,3136869738
医院环境卫生管理很好医生服务好特别是小姐姐服务态度好推荐这家,896132801
环境不错哦，周二过来，不用排队很快就做啦。,75439817
医生做的很仔细，红血丝的地方打了三遍，是朋友推荐过来的，第一次做很优惠，就是我属于比较怕痛的，有些微微的刺痛。,757916792
第一次过来这里，很不错的一次体验强烈推荐大家可以过来体验一下,311877545
第一次过来做的是针清效果挺不错的值得推荐,700078085
医师小姐姐很热情，做的项目也很专业，很棒棒，强烈推荐。哈哈哈，点赞,673569668
第二次打水光了，医生很专业，服务也很好。团购价格实惠，体验挺不错的，会接着做项目,204793318
,671928674
王医师很温柔，针对我想改善的毛孔有加强了几次，还好体贴的给了冰袋和面膜，做完皮肤有明显变亮，很好的一次体验,0
做项目的小姐姐很温柔，过程很愉快，好评,1561654001
这里的小姐姐很亲切，坐下就倒水给我，也不用跑楼下，都是工作人员帮忙，刘蕾医生人真的很温柔，技术很好，下次还来找她打,349356773
