评论,图片
买了两只丝丽，打单的时候就说要一只手打一只机打，结果敷了麻药之后，告诉我这个价格不能手打，完了僵持了25分钟，麻药都差不多过去了，重新换了个人给我草草打了，花钱买不痛快，不能手打早说啊，,[]
还可以，环境不错，一直在这里做,"[{'id': 735826855, 'url': 'http://p0.meituan.net/shaitu/631ba9c6ed54c98fb2deec09780197f9130348.jpg'}, {'id': 736136186, 'url': 'http://p0.meituan.net/shaitu/f7d049588421fec9adb221f3ea79028a148640.jpg'}, {'id': 735929267, 'url': 'http://p1.meituan.net/shaitu/fdd689cc6269e6a425c425b6c542d2c0150366.jpg'}, {'id': 736027365, 'url': 'http://p0.meituan.net/shaitu/185521f619cee5bfe0e49a674f55049194384.jpg'}]"
感觉还不错的，这里装修的粉粉哒小姐姐们都很好很热情，服务态度很好，手法很不错做完治疗后感觉脸上水嫩嫩的好舒服哦强烈推荐小姐姐们哟,"[{'id': 747382787, 'url': 'http://p0.meituan.net/shaitu/2cfe231b941e8f0cc98d593cb4ea02ce136236.jpg'}]"
每个女孩都想变美，朋友推荐过来，服务细心热情满分。定期都会过来护理皮肤，坚持配合认真护肤，皮肤也比之前好了很多，整体环境一般也还可以，服务态度非常好，自身经常找护理师刘倩，强烈推荐给大家哦。有空都可以来体验。,[]
美团上看到的优惠，韩医生很专业。也没推销，接待的也很热情。下次需要还过来,"[{'id': 729107181, 'url': 'http://p1.meituan.net/shaitu/a19f1f07907400de5766ee6a18d3c6a6181361.jpg'}, {'id': 729139163, 'url': 'http://p0.meituan.net/shaitu/d20801d0307c03d306096669bf97458b257964.jpg'}, {'id': 728828776, 'url': 'http://p0.meituan.net/shaitu/635a21bfdbd044cc962de1ac9401bb87257413.jpg'}]"
廖淑静医生非常专业，一切为消费者着想，手法为很专业，全程无痛这里环境也很好，服务很好，用的菲洛嘉会给消费者看清楚包装和生产日期还有一次性针头，让消费者用得放心，消费透明，无任何隐形消费鹏程，你值得拥有,[]
补水效果非常好，鹏程的老顾客了,"[{'id': 764837531, 'url': 'http://p0.meituan.net/shaitu/6c9724e679fb8cfd11469bcfeb65748a1875970.jpg'}, {'id': 764744076, 'url': 'http://p0.meituan.net/shaitu/03e1fe55f764fdf434dd409c80c2c7da2478806.jpg'}]"
就是有点不足量，服务态度还可以嗯,[]
我是来鹏程做斑的，廖医生做得很好，根据我的皮肤及时调整项目，斑也在慢慢淡化，今天做的水光和小棕瓶，先洗脸，然后敷麻药，打时候有一点点疼，从洗脸到做完敷面膜，整个做下来大概1个小时,[]
唐航主任很专业，熊猫针，法令纹，颈纹，泪沟，都是指定找他的，强烈推荐给大家,[]
来院做项目，院内环境粉粉的，给人感觉很舒服，皮肤科的客服小姐姐烨敏服务的很好，下次还会推荐朋友来做项目,"[{'id': 676212163, 'url': 'http://p0.meituan.net/shaitu/8be72aa2d82d140f58d34b3439aa233c1586865.jpg'}, {'id': 676493354, 'url': 'http://p0.meituan.net/shaitu/d0d18096ec2a86255e16d293e730ae091797070.jpg'}, {'id': 676212164, 'url': 'http://p0.meituan.net/shaitu/947901f1525ff5ff796a766c568d83051542196.jpg'}]"
之前去过这家医院，体验不错，性价比也比较高，这次去深圳出差又去了。我做的是伊万c打法令纹，当时过程比较疼，这个可以忍，我忍了。但是打完之后我就发现两边脸大小不一样，，因为注射之前我的左边法令纹较浅，右边法令纹较深，所以当时跟客服商量的就是右边多打一点，这样左右平衡一点，而且法令纹变浅。打完后有点肿，我觉得没什么大不了，过几天就会消肿。可是当我消肿后，我摸了一下我的脸，右边，鼻基底的右侧还不是鼻基底，有一个大包，一坨，圆形的，就那样在那，不属于苹果肌部分，不属于鼻基底部位，更不是法令纹部分什么垃圾医院什么垃圾水平，真是服了现在我左边脸法令纹看着比较深了，右边没有法令纹，但是有一个圆圆的大包，我真的是服了你们找的什么医生，拿人家脸做实验吗这个大包很硬，我觉得部位就打错了我自己也不敢揉捏，万一捏坏了，真的是无语了左边脸现在是平的，法令纹深，右边脸是圆鼓鼓的，看起来像苹果肌，但是鼓鼓的部位又在鼻基底和苹果肌中间部分，太尴尬了你不会打法令纹，那你打在鼻基底也行啊这个部位算啥水平太差劲了现在我的脸大小不一样，左边低，右边高且圆润，我真服了我想骂人,"[{'id': 553835902, 'url': 'http://p1.meituan.net/shaitu/1f69889ad2e36f2e470c4c5b66e62f451617499.jpg'}]"
好看，喜欢，越来越漂亮，心情美美哒,"[{'id': 691504524, 'url': 'http://p0.meituan.net/shaitu/1623a84534f9ba38f6355eeedcf26b38426913.jpg'}, {'id': 691120156, 'url': 'http://p0.meituan.net/shaitu/be32362f2e237bae2fe958191ce237ff437455.jpg'}, {'id': 691504525, 'url': 'http://p1.meituan.net/shaitu/1a82423f765498836efe987e06786503416827.jpg'}, {'id': 691320071, 'url': 'http://p0.meituan.net/shaitu/592e4673a1ee3a3d69e4a71178035e66782174.jpg'}, {'id': 691320072, 'url': 'http://p1.meituan.net/shaitu/dc6fe2abe235e8f082f158a96265021a1838029.jpg'}]"
每次来了护士姐姐都很热心的接待我们唐主任人也也很好很细心的讲解,[]
十年前来过这里脱毛到现在保持的很好。服务也很好这次脱毛腋下效果也很好推荐大家过来,"[{'id': 723082662, 'url': 'http://p0.meituan.net/shaitu/ec736d229e5398ea4c19eaf3b61c67502695566.jpg'}, {'id': 722789948, 'url': 'http://p0.meituan.net/shaitu/709e3b3d0e623c31706b7968a58d93d03080551.jpg'}]"
一直都在这做项目还不错，满意的,[]
今天很早就来做补水和水光针了，因为比较早所以人不多还挺快。鹏程医院是个老字号医院所以比较可靠，服务人员也很热情。,[]
来这边脱毛，脱的部位比较多，效果很好，有些部位的毛已经完全脱完了，还有些部位没脱完的，坚持过来应该可以脱完。,[]
个人皮肤比较过敏吧麻药过敏，肿了一个星期多肿的地方反黑现在都黑黑红红,[]
体验效果很棒给我做治疗的是玲玲小姐姐，人美，专业又贴心做的过程也没有推销已经体验了几个疗程，每次都约玲玲，有次下班了还特地等我强烈推荐玲玲小姐姐,[]
医生服务很好面诊沟通很好体验过程也挺好，医生也专业，完全出乎意料，不痛，期待蜕变,[]
感觉不咋地，没有脱痂，一直在爆痘了，秀主要是想去痘印,[]
忘了评价给我打玻尿酸的大姐手法很好专业负责回答很中肯。个人体质原因打完国产有点肿几天消完效果很好接待人员也很负责有问有答不回避不推销。平价消费值得推荐,[]
个人皮肤比较脆弱吧麻醉过敏还是怎样肿了一个星期还反黑,[]
虽然价格便宜，但是不是吸引顾客去体验吗昨晚没有任何一点效果，之前在别的地方做过皮秒做完很白很干净，这里做的跟没做似的,[]
非常好效果好服务好环境也好,[]
鹏程医院挺有名的，位置也很好找，给我做脱毛的张燕治疗师很温柔又细心，做的时候稍微有点疼，但是可以接受，做后需要注意防晒。呲牙,[]
小姐姐手法很娴熟，没有丝毫不舒服的感觉，但是有一点体验真的不是很好，可能因为鹏程医美太有名气了，生意就很好人很多，让人感觉来这里做的不是美容项目，真的就是进了医院，要挂号要分诊，还要自己洗好脸坐着等叫号其实我只是想做个小气泡玻尿酸补水。做项目的时候，几张床在一个房间里，中间没有任何遮拦，护士美容师小姐姐们之间说话声音超大，丝毫不会避讳顾客。做完以后也是自己洗脸抹护肤品，然后默默离开。整个过程没有水喝，没人道一声稍等或再见。或许是我孤陋寡闻见识少，或许是我团购的项目太便宜不受人重视，但这种客户体验真的让我不想再去第二次了。,[]
等待时间太长都没人安排效果也一般,[]
脱的唇毛，6次了完全没看出效果，还是一样长很多,[]
亲们打玻尿酸一定要小心沈医生面诊过说只打一针就可以，然后坐上去不到一分钟就打完了，打完整个脸凹凸不平，过了两个星期依然凸起来，针口红肿凹凸不平，垃圾医生打着随意玩的赶着去投胎吗,"[{'id': 628948270, 'url': 'http://p1.meituan.net/shaitu/7e07ca4635d4c9bdcdcea840b4add1342985454.jpg'}]"
面诊沟通可是看了很多家，毕竟这个是很重要的，做的好简直是拯救人生，做不好，你懂的啦，朋友在这里做的，找的刘医生，看她恢复的很好，五官立体起来了，一个鼻子拯救一张脸刘医生很认真，仔细，像我太阳穴有点塌，鼻型就不要太高，设计的效果挺好的体验过程虽然会紧张，医生专业程度让我没那么紧张了体验效果感觉做出来还不错，满意,"[{'id': 442175666, 'url': 'http://p0.meituan.net/shaitu/63b3b62f3db44844a2a3593c10350e104528457.jpg'}, {'id': 442030573, 'url': 'http://p0.meituan.net/shaitu/863ed29a8e33b64ba7b594c8c454d5033973356.jpg'}, {'id': 442258352, 'url': 'http://p0.meituan.net/shaitu/8746e1f373193bc99ed4fffb2df5ae174079478.jpg'}, {'id': 442258353, 'url': 'http://p0.meituan.net/shaitu/43946b5586ecf1c286fb9e959dcf5d0c3959243.jpg'}, {'id': 442175668, 'url': 'http://p1.meituan.net/shaitu/6d4b3cfcb8a8bb7309f32a5b367e982d4156418.jpg'}, {'id': 442077449, 'url': 'http://p0.meituan.net/shaitu/c228374918869c4bd504acaeeb9aa3f13382812.jpg'}, {'id': 442077452, 'url': 'http://p0.meituan.net/shaitu/8825f38918177e5a15dcd5674d0d95af3693794.jpg'}]"
非常满意，刘倩认真，细致，热情手法非常棒，下次还找她,[]
体验过程有术前和术后的，刘医生很专业，根据鼻子量身定制，不是街上一抓一大把的那种，个性化定制医院的器械那些还是很齐全的，做的人特别多，一定要提前预约从小鼻子就塌的我，终于在刘医生这里得到了拯救，效果超赞，朋友都说我变了个人,"[{'id': 443876462, 'url': 'http://p1.meituan.net/shaitu/c77540c9bc4408b6b083f6d0f3ae87561697651.jpg'}, {'id': 443716505, 'url': 'http://p0.meituan.net/shaitu/4a0c79a2d4e5ef92dea54bdbef3336c22666762.jpg'}, {'id': 443716506, 'url': 'http://p0.meituan.net/shaitu/6a8b10ae6190a21381a8405350dde57a1886155.jpg'}, {'id': 443800093, 'url': 'http://p0.meituan.net/shaitu/d8395014c9ad5d9437b7dd09a2b532a02374384.jpg'}, {'id': 443716507, 'url': 'http://p0.meituan.net/shaitu/30939ffb236128506379597be63409891729980.jpg'}, {'id': 443620072, 'url': 'http://p1.meituan.net/shaitu/d4d2035712f9e87c7827bf4208bff0751947594.jpg'}, {'id': 443876463, 'url': 'http://p0.meituan.net/shaitu/05c387ce1e4a960e79a966f887a1c16f2451110.jpg'}, {'id': 443620073, 'url': 'http://p0.meituan.net/shaitu/2d2c16bc23f3843fe7ddf377029861ae1840734.jpg'}, {'id': 443972896, 'url': 'http://p0.meituan.net/shaitu/63cd03fd014665f32a0f5d327d3ddc1e2096808.jpg'}]"
非常不错,[]
第一次体验小气泡，给我做项目的美容师江江必须被夸呀，超级棒，专业，细致，耐心，亲切很棒的一次体验。来到提前预约了江江来做，所以排队很快，江江做的脸上的小部位都非常仔细，感觉很专业呀，做完还贴心的给你敷调好温度的补水海藻面膜，提醒你做完小气泡皮肤很容易干燥要怎样注意补水。还有不得不提江江做完还给我按摩哇超级舒服，是我体验过最舒服的一次按摩啦大家快来找江江做项目哈哈哈,"[{'id': 466820736, 'url': 'http://p1.meituan.net/shaitu/d2e2b08ce25044122a426ec58b3f5ba01053308.jpg'}, {'id': 466894582, 'url': 'http://p0.meituan.net/shaitu/993f23bbaee5ce6b778998a664b5e72c1235366.jpg'}, {'id': 466730349, 'url': 'http://p0.meituan.net/shaitu/7b420539d64ec4536c9fd52d66d9c5121187203.jpg'}]"
个人觉得还是可以，就是不太好找,[]
服务态度非常差，等了一个多小时因为做的小项目前台咨询师都不怎么理会。体验过程非常差,"[{'id': 623340927, 'url': 'http://p1.meituan.net/shaitu/a0bb7a571e78375808cba9b952b84dbd2769654.jpg'}]"
逛美团看到附近的清洁皮肤的项目，果断在美团上面买了一个体验的，来了之后先核销，前台小姐姐也很礼貌的接待了我，再紧接着由丁丁操作师，帮我卸了妆，帮我做皮肤检测，检测完之后，又很耐心的帮我分析了，我的皮肤的各种情况。真的学到了很多护肤的知识，感觉赚到了哦，做了深层清洁项目。感觉好舒服，感觉毛孔突然打开了一样，后面又做了一个补水的项目。感觉皮肤水荡荡的，这个季节补水真的太需要了，做完之后又敷了一个海藻面膜，敷面膜期间还做了一个头部的放松，那感觉真的好哩，我都睡着了，哈哈哈哈哈，真的很舒服的，强烈推荐爱美的美眉们，可以体验一下。强烈推荐鹏程夜市，强烈推荐丁丁操作师，我对这次的体验打100分，给丁丁小姐姐也打100分,"[{'id': 403687652, 'url': 'http://p1.meituan.net/shaitu/b0cff81c561e05131b96a3dc0910289d103470.jpg'}, {'id': 403934738, 'url': 'http://p0.meituan.net/shaitu/f2396eb5ce54a856cb4a4610c95da5b7667190.jpg'}, {'id': 403765993, 'url': 'http://p0.meituan.net/shaitu/4c11f4288953a715cdfb412feff85d2e229922.jpg'}]"
很开心在鹏程医院碰到好医生，很多事情都迎面解决。都不用什么烦恼去对比哪家一样，哪个美女做的方案比较好。这边都会给出最好的方案，还有专业的技术。过来医院咨询了之后，还有详细了解全方面，心里的疑惑还有不安的东西终于有了答案。,"[{'id': 451939735, 'url': 'http://p1.meituan.net/shaitu/e066efcbda5499c4be7a3888e5b3de54551352.jpg'}, {'id': 451939736, 'url': 'http://p0.meituan.net/shaitu/13f910c765331546641eadf55fc0e14f849468.jpg'}, {'id': 451841285, 'url': 'http://p1.meituan.net/shaitu/a61096cf0eeb1381bf86f151d390309a481304.jpg'}, {'id': 451841286, 'url': 'http://p0.meituan.net/shaitu/97c6195af277c676319ff267282c04c0699815.jpg'}, {'id': 451841287, 'url': 'http://p0.meituan.net/shaitu/85ff72077c92737209524ad8463b1428475261.jpg'}, {'id': 451841288, 'url': 'http://p0.meituan.net/shaitu/5716d031cdb88a392b76ccce433037cd558514.jpg'}]"
打完一点点效果都没有小腿还是那么粗浪费钱,[]
有一位叫丁丁的美容师服务态度挺好的，值得推荐,[]
朋友介绍一家挺不错的整形医院，抱着试一下的态度过来这边看一下怎么样。首相过来医院挺大的，有几层楼。里面装修还有师资都挺不错的，好像很有实力。经过前台这边介绍，李冰医师给我详细讲解了各方面的问题，感觉非常专业，还不错。,"[{'id': 449252615, 'url': 'http://p1.meituan.net/shaitu/7ae2c61cd815ae6a48b5f33cc2b99e7d1700003.jpg'}, {'id': 449252616, 'url': 'http://p0.meituan.net/shaitu/6fd9e519849e1fa2d2e675a2d5ec66bd1759003.jpg'}, {'id': 449252617, 'url': 'http://p0.meituan.net/shaitu/70f503b4f1fab2a3b99edbe4f1afea771643897.jpg'}, {'id': 449026327, 'url': 'http://p1.meituan.net/shaitu/fa6791d9a83fbece7c2eb96468ecbceb2006660.jpg'}, {'id': 449165193, 'url': 'http://p0.meituan.net/shaitu/8920e79524f1021d4dc0da304a91fe022240731.jpg'}, {'id': 449071588, 'url': 'http://p0.meituan.net/shaitu/ee177a3e280a8fce46f2da617555324b2058612.jpg'}]"
超级划算，服务又很好，每周末都会过来护肤,[]
朋友推荐一起来体验.灰常好，过程很舒服，遇到一个非常暖心的江佳燕美女。都很到位，这个体验价太值了。做这些项目还是要找专业的大医院。再远也要来这.之前遇到的小美容院太不专业了.江江小姐姐人美心善。大家一点要指定找她,"[{'id': 471807445, 'url': 'http://p0.meituan.net/shaitu/0d3ff6786b1950397eecec5dd34d67683435415.jpg'}, {'id': 471621428, 'url': 'http://p0.meituan.net/shaitu/b9292156ec954ec2c8b37d4851f0b9ca4206999.jpg'}, {'id': 471621429, 'url': 'http://p0.meituan.net/shaitu/3dc7c3d04d3936083bb1f7569c4d8d103521560.jpg'}, {'id': 471807446, 'url': 'http://p0.meituan.net/shaitu/eaf8e2b7239373714a521c344d562a3b3642837.jpg'}, {'id': 471715696, 'url': 'http://p0.meituan.net/shaitu/829ec6ef7266813d17a736c18755c06c3282884.jpg'}]"
服务态度很好医生技术不错，环境干净卫生,[]
效果不错不错的，美容师丁丁服务也好,[]
朋友介绍体验一下，流程有点繁琐跑来跑去，排队做项目还好做项目叫刘倩的操作人员还不错，有时间再来,[]
朋友推荐过来的说这里不错今天特意跑过来体验了小气泡很棒清洁完感觉脸特别滑性价比很高你们去可以找刘倩美容师手法很专业。,[]
看到比原来做的地方便宜点，就去体验了一次水光针，真是打了个寂寞，跟没做一样。,[]
体验过程先做小气泡，三种原液吸黑头，然后就做补水，最后敷面膜啦体验效果小霞小姐姐给我操作的很不错哦，后期就找她啦,[]
一直对自己的鼻子不满意，想来微整一下鼻子，让自己变得更加美丽，但又担心手术不正规，对比了好几家，最后在朋友的强烈推荐下来了鹏爱，刚好这天应该是店庆或者活动，一楼人超多，进店就有店员带领，不会一头雾水，有条有稳的进行，端上茶水，咨询师分析需求，一切都顺顺利利，不得不说下，她们店员服务真心不错,"[{'id': 449192076, 'url': 'http://p0.meituan.net/shaitu/854960b6debdd8a7e8d947966590a9ab1674255.jpg'}, {'id': 449279328, 'url': 'http://p1.meituan.net/shaitu/a6855cc23bd7e577785c142529b2385f1952240.jpg'}, {'id': 449279329, 'url': 'http://p0.meituan.net/shaitu/fccb407f7544a19ea182f4309fe2ec7b2015334.jpg'}]"
不太记得医生的名字了，不过整个医院的服务态度是很棒的，第一次来还是团购体验，害怕服务不好，结果出奇意料，强烈夸夸做玻尿酸导入和光子的小姐姐们，会聊聊天，教一些护肤知识等等，整个过程很愉快很开心，建议给他们加鸡腿哈哈哈哈，首次体验效果很好。还送了片医用面膜，面膜使用感很舒服。推荐。,[]
鼻子和眼睛一样，是重要的面貌器官，一直觉得自己的鼻子不够挺，想做个鼻部微整，看了好多家整形机构，最后还是选的鹏程，上市公司会小机构更加安全，而且师资力量也会好，周末就过去了，店内人真多，当然也能从侧面反映出大家的选择一致店员比较多，但是相当热情，真正的顾客就是上帝的感觉,"[{'id': 451976890, 'url': 'http://p0.meituan.net/shaitu/247ee31e354c901e52ca0837b1d3a5bc2421530.jpg'}, {'id': 451976891, 'url': 'http://p0.meituan.net/shaitu/77fdfa525fefb38cab5a35bed9bfff872528577.jpg'}, {'id': 451621372, 'url': 'http://p1.meituan.net/shaitu/035c83b031d0ee2e5a3d9643b55077b62329047.jpg'}]"
之前因为不知道哪家医院好还有比较适合自己，一直左右不定，不知道哪家医院好，也不敢随便的选择。一直都在慢慢的了解和摸索。今天来了这边医院了解后，更进一步的决定了。这边的各方面都让人放心，医生都是有很多年的经验很老道，专业性很强。,"[{'id': 451694305, 'url': 'http://p0.meituan.net/shaitu/205f066d0e8b0eea59ea606d7f144c581609898.jpg'}, {'id': 451857134, 'url': 'http://p0.meituan.net/shaitu/cc5fe624b7d8d5d10a084e095676309b1556742.jpg'}, {'id': 451599804, 'url': 'http://p0.meituan.net/shaitu/419f4bc8fedb5de6426a95b4d88eb9a81615301.jpg'}, {'id': 451955476, 'url': 'http://p1.meituan.net/shaitu/a1431b3d727f14230b64bf9fdf4534d31512750.jpg'}, {'id': 451599805, 'url': 'http://p0.meituan.net/shaitu/24e6fe0f8ecd687538eec8d10b6a112e1429461.jpg'}, {'id': 451599806, 'url': 'http://p0.meituan.net/shaitu/a18642cac735c753e5f5592c93be7dd81720934.jpg'}]"
很好,[]
态度超记好，下次再来，下下次也来,[]
一直想做个鼻部整形，但又担心风险比较大，看了很多家，最后还是选择大一点的医院，鹏程是上市公司，实力还是比较强的，周末就过来咨询了，前台的接待很有热情，进店就带我去咨询室单独聊，端茶倒水，分析我的需求，给与建议和方案，专业度很高，希望接下来能让我的鼻子更加漂亮,"[{'id': 446399988, 'url': 'http://p0.meituan.net/shaitu/85e1886ce0ca8b87894ee158933b7f352262191.jpg'}, {'id': 446399989, 'url': 'http://p0.meituan.net/shaitu/1d52829620e26fa9396a10fa808d7e922649475.jpg'}, {'id': 446399990, 'url': 'http://p1.meituan.net/shaitu/ef011d2fc5c6d732c6ca265313f10b1f2038670.jpg'}]"
位置挺好找的9号线c出口前面一点，体验过程很舒适，没有推销之类的，做完之后感觉挺清爽，鹏程还是蛮靠谱的，比我在其他小美容院院感觉正规，特别表扬下丁丁小姐姐认真负责，强烈推荐，有时间还会再来的，体验很好,"[{'id': 488035349, 'url': 'http://p0.meituan.net/shaitu/a73bb3bfc6fab84a7b0bc4951d7eefc174629.jpg'}, {'id': 488035350, 'url': 'http://p0.meituan.net/shaitu/237fd0de0aa0539d47efc7e63c35dad2292285.jpg'}, {'id': 487821796, 'url': 'http://p0.meituan.net/shaitu/a9f5be34d9f5a028d39aee227d174041138045.jpg'}]"
等了好久。时间太久，只是简单的一个小气泡，不如去家附近的小地方吧。,[]
非常开心这一次的体验.非常舒服。周末可以让皮肤保湿之外还可以享受整个过程。谢谢江护士小姐姐。洗脸导入按摩都很棒.鹏程医院真不名声是盖的，大医院就是不一样。9.9项目太划算。以后想做什么项目都过来咨询。极力推荐鹏程。江江小姐姐点赞,"[{'id': 471879075, 'url': 'http://p1.meituan.net/shaitu/07589beb66c244c2071487d651b02dc4419413.jpg'}, {'id': 471879076, 'url': 'http://p0.meituan.net/shaitu/581fd3b792de055cb1305b0c9133a4cd502487.jpg'}, {'id': 471879077, 'url': 'http://p1.meituan.net/shaitu/492b1577920a6f3b12559994884ad817561840.jpg'}]"
苦恼鼻子不够挺好久了，从小到大老是被人说鼻子塌真的很不开心。长大自己经济独立了就想来圆了这个缺憾。听朋友推荐这家医院说挺靠谱的，看评价感觉也不错，就来了。面诊的过程感觉医生挺专业的，人也挺亲切，给我推荐的方案很细致，个人觉得还挺适合我的，期待最终的效果哈哈。,"[{'id': 391062112, 'url': 'http://p0.meituan.net/shaitu/d9f36db7f89ec9598831d9297b99d2c72031230.jpg'}, {'id': 391062113, 'url': 'http://p1.meituan.net/shaitu/aec50b74004d90127c0719dd8addf2772884412.jpg'}, {'id': 390918812, 'url': 'http://p1.meituan.net/shaitu/db440a56874072d068bd2ffe2211c85e3231589.jpg'}, {'id': 391234083, 'url': 'http://p0.meituan.net/shaitu/20a020b180e0ada9490dabea83b9febf4102868.jpg'}, {'id': 390918813, 'url': 'http://p0.meituan.net/shaitu/66d933a5c148c708e6d158916bde1ad02471699.jpg'}, {'id': 391234084, 'url': 'http://p0.meituan.net/shaitu/ea178cb9357f934b512a6d088fe652db2433550.jpg'}]"
做小气泡，脸没清干净，鼻翼清了，鼻头，鼻梁，看得见的地方都没清干净，体验很不好，很不满意，主要就是清鼻子，就没清干净,[]
约好了第二天体验，结果呢我临时有事放了他们鸽子，第三天才来做的，本来就是想着9.9随便洗个脸，做一下就完事了，结果服务太棒了，原谅我之前只是在小美容店做过几次，没见过大世面哈哈，效果呢超出了我的预期，服务体验超棒，清洁做的很到位，感觉把脸上的脏东西油脂什么的都清理干净了，皮肤就像感冒鼻塞，突然一下就通透了，整个脸部都在呼吸似的。清洁完后做了一个皮肤检测，丁丁小姐姐帮我分析了下皮肤的一些情况，又帮我介绍了日常怎么护理皮肤，服务超级好，特别感谢丁丁小姐姐哈，最后一个问题9.9商家你挣钱吗哈哈，服务各个方面做的绝对的超赞的，比想象中的要高出很多倍，超赞超赞超赞超赞强强强强强强爱了了,"[{'id': 331029395, 'url': 'http://p1.meituan.net/shaitu/b321b9c71a6b110dd3644590c7896298289509.jpg'}, {'id': 331029396, 'url': 'http://p0.meituan.net/shaitu/7a9bdb987a159e39cd2f3f530150c27b134308.jpg'}, {'id': 331029397, 'url': 'http://p0.meituan.net/shaitu/8751b578d554f6c214178c7564384613142856.jpg'}, {'id': 331029398, 'url': 'http://p1.meituan.net/shaitu/07429e21dfca9c21ba0caa3ec8a24afe192274.jpg'}, {'id': 331029399, 'url': 'http://p1.meituan.net/shaitu/930f6d0448848d1ae2228a6ce591f536173152.jpg'}]"
从松岗到园岭，每一次都要一个半小时以上，但是还是很值得我去，因为鹏程的服务真的吸引到我了，每一次去都有不一样的改善，我去都是直接联系工作人员江佳燕，服务真的太好了，安排的妥妥给你，如果在美团的都是需要咨询人员核销，这个项目还带放松按摩，需要可以直接跟工作人员说，做完还有皮肤检测，我的报告是88分，佳燕说我皮肤质量还是可以的，直播买了好多东西，好优惠，反正我每个月都花一天休息时间去一次，女人就是要对自己好点嗷嗷嗷，多爱自己一点,"[{'id': 362611254, 'url': 'http://p0.meituan.net/shaitu/3086b2acb7af7d923cfdf7bdbbd6bfc53764551.jpg'}, {'id': 362704376, 'url': 'http://p1.meituan.net/shaitu/b702fa5743e1d8677921e1f93af3b48e3193591.jpg'}, {'id': 362954794, 'url': 'http://p0.meituan.net/shaitu/f8eef7d4fd10bbf1b4de57a955e15b0e3259671.jpg'}, {'id': 362704377, 'url': 'http://p1.meituan.net/shaitu/74a9b6127466e1dca99d5bec8efa340b2173186.jpg'}, {'id': 362864620, 'url': 'http://p0.meituan.net/shaitu/acd31a3314a4ed23e9e69009a52bbbf93626744.jpg'}, {'id': 362704378, 'url': 'http://p1.meituan.net/shaitu/0b5413003ff4a41d65ab27d192613b29409147.jpg'}]"
地点9号线园岭C口，第一次来，找了一会时间时间可能是因为做的项目了比较基础，也没有等很久，但是建议来做之前提前预约，周末还是挺多人的。服务我这次做的是玻尿酸导入和水氧活肤两个，美容师是丁丁，很热情也很认真，会根据消费者的皮肤所需提出一些建议，想要做的项目也会推荐优惠的价格，这个真的是很贴心了哈哈哈哈哈环境感觉不错,"[{'id': 414431026, 'url': 'http://p0.meituan.net/shaitu/87c82a01acae31711e460122aef8bbc31194307.jpg'}, {'id': 414747765, 'url': 'http://p0.meituan.net/shaitu/d2dc59150715086344091e3568a2c5671869225.jpg'}, {'id': 414747766, 'url': 'http://p1.meituan.net/shaitu/350d32bc9c155fe9e551925325a276b31216225.jpg'}]"
不错不错，值得推荐，就是周末人太多了要早点取号排队，小霞小姐姐服务的很到位，水心,[]
做的鼻子硅胶假体现在需要取出了，咨询了医生，给我讲了很明白，我觉得挺详细的，做这个也没什么，现在的科学还是比较厉害的，这边医院挺大的，环境也不错，各个角落都挺干净卫生，服务方面还不错，来这边接待我的客服人员还挺热情的给我安排了面诊,"[{'id': 461903659, 'url': 'http://p0.meituan.net/shaitu/ac6a2fe8c21e4cc5627b3fa2bf49b64a1229237.jpg'}, {'id': 461903660, 'url': 'http://p0.meituan.net/shaitu/098e2b1ef319a51a2a405471a5301a64937239.jpg'}, {'id': 461903661, 'url': 'http://p0.meituan.net/shaitu/f58da539ce64347100af64d2d38fd7881519055.jpg'}]"
刚刚去鹏程做了玻尿酸导入，美容师刘倩耐心细致，态度好，非常棒，值得推荐,[]
第一次体验鹏程夜市，感觉很棒，来了之后先安排我们洗脸卸妆，做完之后感觉洗的很舒服很干净，接下来做了皮肤检测，检测之后丁丁操作师，又详细的分析了我的皮肤的现状，和后期要注意的事项，感觉学到了很多有用的，而且测试完皮肤，报告可以保存在自己的手机，以便于下次做皮肤有一个对比的情况，感觉9.9真是赚到了呲牙呲牙呲牙操作的水漾美肤感觉皮肤像是喝饱的水份的感觉，这个感觉要比自己在家敷面膜补水的感觉要来的快的多哦，感觉超值超值，太开心的一次体验，强烈推荐爱美的女性可以来体验，真的棒棒棒棒棒哒，这次体验我给100分，推荐治疗师丁丁小姐姐玫瑰玫瑰玫瑰玫瑰玫瑰玫瑰,"[{'id': 345824645, 'url': 'http://p0.meituan.net/shaitu/e318002460a8d382af188a1dea3af040343979.jpg'}, {'id': 345824646, 'url': 'http://p0.meituan.net/shaitu/34bc4461b277f275ab6f037604fba19e233889.jpg'}, {'id': 345913518, 'url': 'http://p1.meituan.net/shaitu/8e9ccce5d61554e7cce577af20748009168588.jpg'}]"
